"Jahr","Stadtquartier (historisch) (Code)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Kontinet BfS","Kontinent BfS (Sort)","Region BfS","Region BfS (Sort)","Land Heimat aktuell (Code)","Land Heimat aktuell (Name)","Land Heimat aktuell (Sort)","Land Heimat historisch (Code)","Land Heimat historisch (Name)","Land Heimat historisch (Sort)","wirtschaftliche Bevölkerung"
"2008","074","74","Witikon","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8259","Serbien und Montenegro","54","60"
"2008","074","74","Witikon","Europa","1","Südwesteuropa","15","8231","Portugal","29","8231","Portugal","32","73"
"2008","074","74","Witikon","Europa","1","Südwesteuropa","15","8236","Spanien","34","8236","Spanien","37","37"
"2008","074","74","Witikon","Europa","1","Westeuropa","14","8204","Belgien","5","8204","Belgien","4","11"
"2008","074","74","Witikon","Europa","1","Westeuropa","14","8212","Frankreich","11","8212","Frankreich","13","145"
"2008","074","74","Witikon","Europa","1","Westeuropa","14","8215","Grossbritannien","14","8215","Grossbritannien","16","44"
"2008","074","74","Witikon","Europa","1","Westeuropa","14","8216","Irland","15","8216","Irland","17","2"
"2008","074","74","Witikon","Europa","1","Westeuropa","14","8223","Luxemburg","21","8223","Luxemburg","24","4"
"2008","074","74","Witikon","Europa","1","Westeuropa","14","8227","Niederlande","25","8227","Niederlande","28","30"
"2008","074","74","Witikon","Europa","1","Zentraleuropa","13","1000","Schweiz","2","1000","Schweiz","1","8165"
"2008","074","74","Witikon","Europa","1","Zentraleuropa","13","8207","Deutschland","8","8207","Deutschland","8","752"
"2008","074","74","Witikon","Europa","1","Zentraleuropa","13","8222","Liechtenstein","20","8222","Liechtenstein","23","3"
"2008","074","74","Witikon","Europa","1","Zentraleuropa","13","8229","Österreich","27","8229","Österreich","30","119"
"2008","074","74","Witikon","Europa","1","Zentraleuropa","13","8230","Polen","28","8230","Polen","31","22"
"2008","074","74","Witikon","Europa","1","Zentraleuropa","13","8240","Ungarn","38","8240","Ungarn","41","17"
"2008","074","74","Witikon","Europa","1","Zentraleuropa","13","8243","Slowakische Republik","41","8243","Slowakische Republik","44","5"
"2008","074","74","Witikon","Europa","1","Zentraleuropa","13","8244","Tschechische Republik","42","8244","Tschechische Republik","45","15"
"2008","074","74","Witikon","Ozeanien","5","Südliches Ozeanien","56","8601","Australien","233","8601","Australien","244","11"
"2008","074","74","Witikon","Ozeanien","5","Südliches Ozeanien","56","8607","Neuseeland","238","8607","Neuseeland","249","1"
"2008","074","74","Witikon","Unbekannt","9","Unbekannt","99","8995","Staat unbekannt","275","8999","Ausland unbekannt","286","1"
"2008","081","81","Seefeld","Afrika","2","Nordafrika","21","8304","Algerien","63","8304","Algerien","70","1"
"2008","081","81","Seefeld","Afrika","2","Nordafrika","21","8331","Marokko","88","8331","Marokko","95","4"
"2008","081","81","Seefeld","Afrika","2","Nordafrika","21","8357","Tunesien","112","8357","Tunesien","119","1"
"2008","081","81","Seefeld","Afrika","2","Nordafrika","21","8359","Ägypten","114","8359","Ägypten","121","3"
"2008","081","81","Seefeld","Afrika","2","Ostafrika","22","8320","Kenia","77","8320","Kenia","84","1"
"2008","081","81","Seefeld","Afrika","2","Ostafrika","22","8348","Somalia","104","8348","Somalia","111","1"
"2008","081","81","Seefeld","Afrika","2","Ostafrika","22","8353","Tansania","109","8353","Tansania","116","1"
"2008","081","81","Seefeld","Afrika","2","Ostafrika","22","8362","Eritrea","117","8362","Eritrea","124","1"
"2008","081","81","Seefeld","Afrika","2","Südafrika","26","8349","Südafrika","105","8349","Südafrika","112","1"
"2008","081","81","Seefeld","Afrika","2","Südwestafrika","25","8305","Angola","64","8305","Angola","71","8"
"2008","081","81","Seefeld","Afrika","2","Westafrika","24","8310","Côte d'Ivoire","68","8310","Côte d'Ivoire","75","3"
"2008","081","81","Seefeld","Afrika","2","Westafrika","24","8312","Gambia","70","8312","Gambia","77","1"
"2008","081","81","Seefeld","Afrika","2","Westafrika","24","8322","Kongo","79","8322","Kongo","86","1"
"2008","081","81","Seefeld","Afrika","2","Westafrika","24","8336","Nigeria","93","8336","Nigeria","100","2"
"2008","081","81","Seefeld","Afrika","2","Westafrika","24","8337","Burkina Faso","94","8337","Burkina Faso","101","2"
"2008","081","81","Seefeld","Afrika","2","Westafrika","24","8345","Senegal","101","8345","Senegal","108","1"
"2008","081","81","Seefeld","Afrika","2","Westafrika","24","8354","Togo","110","8354","Togo","117","1"
"2008","081","81","Seefeld","Afrika","2","Zentralafrika","23","8323","Dem. Republik Kongo","80","8323","Dem. Republik Kongo","87","1"
"2008","081","81","Seefeld","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","2"
"2008","081","81","Seefeld","Amerika","3","Karibik","32","8421","Jamaika","147","8421","Jamaika","154","1"
"2008","081","81","Seefeld","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","3"
"2008","081","81","Seefeld","Amerika","3","Mittleres Südamerika","35","8405","Bolivien","131","8405","Bolivien","138","2"
"2008","081","81","Seefeld","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","31"
"2008","081","81","Seefeld","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","2"
"2008","081","81","Seefeld","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","9"
"2008","081","81","Seefeld","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","88"
"2008","081","81","Seefeld","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","2"
"2008","081","81","Seefeld","Amerika","3","Nördliches Südamerika","34","8438","Venezuela","162","8438","Venezuela","169","2"
"2008","081","81","Seefeld","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","3"
"2008","081","81","Seefeld","Amerika","3","Südliches Südamerika","36","8407","Chile","133","8407","Chile","140","2"
"2008","081","81","Seefeld","Amerika","3","Zentralamerika","33","8427","Mexico","152","8427","Mexico","159","7"
"2008","081","81","Seefeld","Amerika","3","Zentralamerika","33","8430","Panama","154","8430","Panama","161","2"
"2008","081","81","Seefeld","Asien","4","Nördliches Asien","41","8528","Mongolei","207","8528","Mongolei","215","2"
"2008","081","81","Seefeld","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8508","China (Volksrepublik China)","195","11"
"2008","081","81","Seefeld","Asien","4","Ostasien","42","8515","Japan","194","8515","Japan","202","3"
"2008","081","81","Seefeld","Asien","4","Ostasien","42","8539","Republik Korea","216","8539","Republik Korea","225","4"
"2008","081","81","Seefeld","Asien","4","Südasien","46","8501","Afghanistan","181","8501","Afghanistan","188","1"
"2008","081","81","Seefeld","Asien","4","Südasien","46","8506","Sri Lanka","186","8506","Sri Lanka","193","10"
"2008","081","81","Seefeld","Asien","4","Südasien","46","8510","Indien","189","8510","Indien","197","10"
"2008","081","81","Seefeld","Asien","4","Südasien","46","8529","Nepal","208","8529","Nepal","216","1"
"2008","081","81","Seefeld","Asien","4","Südasien","46","8533","Pakistan","211","8533","Pakistan","220","6"
"2008","081","81","Seefeld","Asien","4","Südasien","46","8546","Bangla Desh","221","8546","Bangla Desh","232","3"
"2008","081","81","Seefeld","Asien","4","Südostasien","47","8511","Indonesien","190","8511","Indonesien","198","3"
"2008","081","81","Seefeld","Asien","4","Südostasien","47","8525","Malaysia","204","8525","Malaysia","212","4"
"2008","081","81","Seefeld","Asien","4","Südostasien","47","8534","Philippinen","212","8534","Philippinen","221","2"
"2008","081","81","Seefeld","Asien","4","Südostasien","47","8537","Singapur","214","8537","Singapur","223","1"
"2008","081","81","Seefeld","Asien","4","Südostasien","47","8542","Thailand","218","8542","Thailand","228","5"
"2008","081","81","Seefeld","Asien","4","Südostasien","47","8545","Vietnam","220","8545","Vietnam","231","1"
"2008","081","81","Seefeld","Asien","4","Südwestasien","45","8560","Armenien","224","8560","Armenien","235","1"
"2008","081","81","Seefeld","Asien","4","Südwestasien","45","8561","Aserbaidschan","225","8561","Aserbaidschan","236","1"
"2008","081","81","Seefeld","Asien","4","Westasien","44","8512","Irak","191","8512","Irak","199","1"
"2008","081","81","Seefeld","Asien","4","Westasien","44","8513","Iran","192","8513","Iran","200","4"
"2008","081","81","Seefeld","Asien","4","Westasien","44","8514","Israel","193","8514","Israel","201","3"
"2008","081","81","Seefeld","Asien","4","Westasien","44","8523","Libanon","202","8523","Libanon","210","3"
"2008","081","81","Seefeld","Europa","1","Nordeuropa","11","8206","Dänemark","7","8206","Dänemark","6","14"
"2008","081","81","Seefeld","Europa","1","Nordeuropa","11","8211","Finnland","10","8211","Finnland","12","9"
"2008","081","81","Seefeld","Europa","1","Nordeuropa","11","8228","Norwegen","26","8228","Norwegen","29","4"
"2008","081","81","Seefeld","Europa","1","Nordeuropa","11","8234","Schweden","32","8234","Schweden","35","49"
"2008","081","81","Seefeld","Europa","1","Osteuropa","12","8262","Litauen","51","8262","Litauen","57","3"
"2008","081","81","Seefeld","Europa","1","Osteuropa","12","8264","Russland","53","8264","Russland","59","13"
"2008","081","81","Seefeld","Europa","1","Osteuropa","12","8265","Ukraine","54","8265","Ukraine","60","5"
"2008","081","81","Seefeld","Europa","1","Osteuropa","12","8266","Belarus","55","8266","Belarus","62","1"
"2008","081","81","Seefeld","Europa","1","Südeuropa","16","8214","Griechenland","13","8214","Griechenland","15","24"
"2008","081","81","Seefeld","Europa","1","Südeuropa","16","8218","Italien","17","8218","Italien","19","112"
"2008","081","81","Seefeld","Europa","1","Südeuropa","16","8239","Türkei","37","8239","Türkei","40","22"
"2008","081","81","Seefeld","Europa","1","Südeuropa","16","8242","Zypern","40","8242","Zypern","43","1"
"2008","081","81","Seefeld","Europa","1","Südosteuropa","17","8205","Bulgarien","6","8205","Bulgarien","5","6"
"2008","081","81","Seefeld","Europa","1","Südosteuropa","17","8232","Rumänien","30","8232","Rumänien","33","4"
"2008","081","81","Seefeld","Europa","1","Südosteuropa","17","8250","Kroatien","43","8250","Kroatien","46","22"
"2008","081","81","Seefeld","Europa","1","Südosteuropa","17","8251","Slowenien","44","8251","Slowenien","47","3"
"2008","081","81","Seefeld","Europa","1","Südosteuropa","17","8252","Bosnien-Herzegowina","45","8252","Bosnien-Herzegowina","48","7"
"2008","081","81","Seefeld","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8248","Serbien","49","1"
"2008","081","81","Seefeld","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8259","Serbien und Montenegro","54","18"
"2008","081","81","Seefeld","Europa","1","Südwesteuropa","15","8231","Portugal","29","8231","Portugal","32","24"
"2008","081","81","Seefeld","Europa","1","Südwesteuropa","15","8236","Spanien","34","8236","Spanien","37","50"
"2008","081","81","Seefeld","Europa","1","Westeuropa","14","8204","Belgien","5","8204","Belgien","4","4"
"2008","081","81","Seefeld","Europa","1","Westeuropa","14","8212","Frankreich","11","8212","Frankreich","13","53"
"2008","081","81","Seefeld","Europa","1","Westeuropa","14","8215","Grossbritannien","14","8215","Grossbritannien","16","96"
"2008","081","81","Seefeld","Europa","1","Westeuropa","14","8216","Irland","15","8216","Irland","17","13"
"2008","081","81","Seefeld","Europa","1","Westeuropa","14","8227","Niederlande","25","8227","Niederlande","28","41"
"2008","081","81","Seefeld","Europa","1","Zentraleuropa","13","1000","Schweiz","2","1000","Schweiz","1","3347"
"2008","081","81","Seefeld","Europa","1","Zentraleuropa","13","8207","Deutschland","8","8207","Deutschland","8","519"
"2008","081","81","Seefeld","Europa","1","Zentraleuropa","13","8222","Liechtenstein","20","8222","Liechtenstein","23","7"
"2008","081","81","Seefeld","Europa","1","Zentraleuropa","13","8229","Österreich","27","8229","Österreich","30","71"
"2008","081","81","Seefeld","Europa","1","Zentraleuropa","13","8230","Polen","28","8230","Polen","31","16"
"2008","081","81","Seefeld","Europa","1","Zentraleuropa","13","8240","Ungarn","38","8240","Ungarn","41","6"
"2008","081","81","Seefeld","Europa","1","Zentraleuropa","13","8243","Slowakische Republik","41","8243","Slowakische Republik","44","5"
"2008","081","81","Seefeld","Europa","1","Zentraleuropa","13","8244","Tschechische Republik","42","8244","Tschechische Republik","45","8"
"2008","081","81","Seefeld","Ozeanien","5","Südliches Ozeanien","56","8601","Australien","233","8601","Australien","244","11"
"2008","081","81","Seefeld","Ozeanien","5","Südliches Ozeanien","56","8607","Neuseeland","238","8607","Neuseeland","249","4"
"2008","082","82","Mühlebach","Afrika","2","Nordafrika","21","8304","Algerien","63","8304","Algerien","70","1"
"2008","082","82","Mühlebach","Afrika","2","Nordafrika","21","8331","Marokko","88","8331","Marokko","95","4"
"2008","082","82","Mühlebach","Afrika","2","Nordafrika","21","8357","Tunesien","112","8357","Tunesien","119","2"
"2008","082","82","Mühlebach","Afrika","2","Nordafrika","21","8359","Ägypten","114","8359","Ägypten","121","6"
"2008","082","82","Mühlebach","Afrika","2","Ostafrika","22","8302","Äthiopien","61","8302","Äthiopien","68","2"
"2008","082","82","Mühlebach","Afrika","2","Ostafrika","22","8320","Kenia","77","8320","Kenia","84","2"
"2008","082","82","Mühlebach","Afrika","2","Südafrika","26","8340","Zimbabwe","96","8340","Zimbabwe","103","1"
"2008","082","82","Mühlebach","Afrika","2","Südafrika","26","8343","Sambia","99","8343","Sambia","106","1"
"2008","082","82","Mühlebach","Afrika","2","Südafrika","26","8349","Südafrika","105","8349","Südafrika","112","4"
"2008","082","82","Mühlebach","Afrika","2","Westafrika","24","8312","Gambia","70","8312","Gambia","77","1"
"2008","082","82","Mühlebach","Afrika","2","Westafrika","24","8313","Ghana","71","8313","Ghana","78","2"
"2008","082","82","Mühlebach","Afrika","2","Westafrika","24","8336","Nigeria","93","8336","Nigeria","100","2"
"2008","082","82","Mühlebach","Afrika","2","Westafrika","24","8345","Senegal","101","8345","Senegal","108","1"
"2008","082","82","Mühlebach","Amerika","3","Karibik","32","8421","Jamaika","147","8421","Jamaika","154","2"
"2008","082","82","Mühlebach","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","7"
"2008","082","82","Mühlebach","Amerika","3","Mittleres Südamerika","35","8405","Bolivien","131","8405","Bolivien","138","1"
"2008","082","82","Mühlebach","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","9"
"2008","082","82","Mühlebach","Amerika","3","Mittleres Südamerika","35","8431","Paraguay","155","8431","Paraguay","162","1"
"2008","082","82","Mühlebach","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","2"
"2008","082","82","Mühlebach","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","15"
"2008","082","82","Mühlebach","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","90"
"2008","082","82","Mühlebach","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","2"
"2008","082","82","Mühlebach","Amerika","3","Nördliches Südamerika","34","8438","Venezuela","162","8438","Venezuela","169","4"
"2008","082","82","Mühlebach","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","4"
"2008","082","82","Mühlebach","Amerika","3","Südliches Südamerika","36","8407","Chile","133","8407","Chile","140","2"
